timestamp,temperature_c,ghi_w_m2,wind_speed_m_s,relative_humidity,ghi_clearsky_w_m2,cloud_cover_pct,solar_gain_tilted_w_m2,diurnal_mean_temp_c,diurnal_temp_range_c,diurnal_mean_temp_24h_c,solar_altitude_deg,solar_azimuth_deg
2022-07-09 19:00:00,6.69,0.0,1.56,89.36,0.0,47.8,0.0,11.08,15.72,11.08,-32.85709614993298,350.2266558924037
2022-07-09 20:00:00,6.27,0.0,1.49,91.28,0.0,46.0,0.0,11.08,15.72,11.08,-29.093658763164143,334.64269241916537
2022-07-09 21:00:00,5.93,0.0,1.44,92.7,0.0,44.1,0.0,11.08,15.72,11.08,-22.472415527533933,321.09388630446495
2022-07-09 22:00:00,5.65,0.0,1.33,94.07,0.0,42.3,0.0,11.08,15.72,11.08,-13.746867263173984,309.7394714357403
2022-07-09 23:00:00,5.4,0.0,1.15,95.4,0.0,40.5,0.0,11.08,15.72,11.08,-3.570455485885305,300.19873940882155
2022-07-10 00:00:00,6.24,57.38,1.3,89.15,93.5,38.6,50.0,11.04,14.38,10.95,7.481189224832483,68.14960072934565
2022-07-10 01:00:00,8.11,196.98,1.6,73.36,311.9,36.9,162.6,11.04,14.38,10.95,19.27539507011071,75.68450531138734
2022-07-10 02:00:00,10.12,311.8,2.12,60.91,526.8,40.8,279.2,11.04,14.38,10.95,31.466556631451375,83.04907118426627
2022-07-10 03:00:00,12.08,457.25,2.94,51.7,718.9,36.4,419.8,11.04,14.38,10.95,43.8520668520423,91.00473076110532
2022-07-10 04:00:00,13.85,609.58,3.65,45.04,874.4,30.3,571.4,11.04,14.38,10.95,56.18753437515695,101.01322210834434
2022-07-10 05:00:00,15.35,663.65,4.22,40.32,982.6,32.5,631.5,11.04,14.38,10.95,67.93920288866336,117.14823308895762
2022-07-10 06:00:00,16.71,637.5,4.66,36.95,1035.9,38.5,608.3,11.04,14.38,10.95,76.91343104780694,153.9546422285971
2022-07-10 07:00:00,17.81,585.4,5.02,34.53,1030.6,43.2,557.0,11.04,14.38,10.95,75.78324698827662,215.36662611351224
2022-07-10 08:00:00,18.23,637.45,5.45,33.87,967.2,34.1,605.2,11.04,14.38,10.95,65.9424744440799,246.56609763366234
2022-07-10 09:00:00,18.06,450.58,5.71,34.85,850.0,47.0,423.4,11.04,14.38,10.95,54.01303236606156,261.0339641519228
2022-07-10 10:00:00,17.4,371.3,5.89,36.85,687.0,46.0,343.8,11.04,14.38,10.95,41.64414485635983,270.50229465195025
2022-07-10 11:00:00,16.17,258.65,5.79,39.56,489.8,47.2,234.6,11.04,14.38,10.95,29.27807439945759,278.2775306488556
2022-07-10 12:00:00,14.68,139.48,5.2,43.17,272.6,48.8,123.3,11.04,14.38,10.95,17.142373360241237,285.62592211747267
2022-07-10 13:00:00,12.64,35.4,3.25,53.41,57.5,38.5,32.1,11.04,14.38,10.95,5.44203785548454,293.25256010252383
2022-07-10 14:00:00,10.46,0.0,2.25,68.09,0.0,38.8,0.0,11.04,14.38,10.95,-5.5694943189084,301.7129928522712
2022-07-10 15:00:00,9.27,0.0,2.32,69.88,0.0,39.2,0.0,11.04,14.38,10.95,-15.536428108322232,311.5510463700026
2022-07-10 16:00:00,8.27,0.0,2.32,71.7,0.0,39.6,0.0,11.04,14.38,10.95,-23.94851787262255,323.295940895951
2022-07-10 17:00:00,7.38,0.0,2.27,74.37,0.0,40.0,0.0,11.04,14.38,10.95,-30.121678702944763,337.2700430567749
2022-07-10 18:00:00,6.4,0.0,2.25,77.59,0.0,40.4,0.0,11.04,14.38,10.95,-33.304007835611316,353.16823925798644
2022-07-10 19:00:00,5.48,0.0,2.16,82.07,0.0,40.7,0.0,11.04,14.38,10.95,-32.98543298753575,350.2432336492237
2022-07-10 20:00:00,5.11,0.0,1.98,85.18,0.0,41.1,0.0,11.04,14.38,10.95,-29.221608615953585,334.6230972377888
2022-07-10 21:00:00,4.8,0.0,1.78,87.26,0.0,41.5,0.0,11.04,14.38,10.95,-22.59426298214803,321.0477344241115
2022-07-10 22:00:00,4.34,0.0,1.75,89.78,0.0,41.9,0.0,11.04,14.38,10.95,-13.860241243806783,309.67590780142865
2022-07-10 23:00:00,3.85,0.0,1.82,91.42,0.0,42.3,0.0,11.04,14.38,10.95,-3.6752312957284548,300.1231827088983
2022-07-11 00:00:00,5.2,52.6,2.25,83.6,91.7,42.6,46.8,11.43,14.57,11.01,7.381585141547042,68.241648239008
2022-07-11 01:00:00,7.39,161.12,3.03,69.06,310.2,48.1,142.8,11.43,14.57,11.01,19.182295969868356,75.78819049768616
2022-07-11 02:00:00,9.87,318.62,3.39,53.78,525.3,39.3,284.1,11.43,14.57,11.01,31.377841229122197,83.16847129271319
2022-07-11 03:00:00,12.15,449.23,3.56,43.57,717.6,37.4,413.3,11.43,14.57,11.01,43.76476942470012,91.14760645022386
2022-07-11 04:00:00,14.27,547.7,3.87,37.29,873.4,37.3,514.6,11.43,14.57,11.01,56.09661876108493,101.19258915372743
2022-07-11 05:00:00,15.99,601.45,4.42,33.68,981.8,38.7,571.4,11.43,14.57,11.01,67.83425432493193,117.37423367658016
2022-07-11 06:00:00,17.29,734.7,5.1,31.66,1035.3,29.0,705.3,11.43,14.57,11.01,76.78018126595387,154.0525611559815
2022-07-11 07:00:00,18.2,692.55,5.72,30.42,1030.1,32.8,663.0,11.43,14.57,11.01,75.68696965401077,214.98198504626708
2022-07-11 08:00:00,18.72,689.85,6.2,29.56,966.8,28.6,656.3,11.43,14.57,11.01,65.89306605223416,246.25794428356522
2022-07-11 09:00:00,18.7,547.9,6.59,29.24,849.6,35.5,513.0,11.43,14.57,11.01,53.97921762217338,260.8114551385793
2022-07-11 10:00:00,18.29,396.55,6.85,29.15,686.6,42.2,365.6,11.43,14.57,11.01,41.61351778845306,270.32625597819725
2022-07-11 11:00:00,17.24,256.4,6.72,30.01,489.2,47.6,232.9,11.43,14.57,11.01,29.24483223690447,278.1274314055463
2022-07-11 12:00:00,15.56,136.15,6.01,32.51,271.9,49.9,121.0,11.43,14.57,11.01,17.10283619249664,285.490745568739
2022-07-11 13:00:00,12.62,31.15,3.65,43.09,56.7,45.1,28.6,11.43,14.57,11.01,5.393172527334732,293.12604194133996
2022-07-11 14:00:00,9.37,0.0,2.52,59.34,0.0,43.3,0.0,11.43,14.57,11.01,-5.630633139369212,301.59194094048786
2022-07-11 15:00:00,8.35,0.0,2.26,61.49,0.0,41.6,0.0,11.43,14.57,11.01,-15.612785089442598,311.435345839303
2022-07-11 16:00:00,7.58,0.0,2.08,62.84,0.0,39.8,0.0,11.43,14.57,11.01,-24.04254376192082,323.18975293353805
2022-07-11 17:00:00,6.9,0.0,1.9,64.7,0.0,38.1,0.0,11.43,14.57,11.01,-30.233938877106635,337.18309487152385
2022-07-11 18:00:00,6.27,0.0,1.72,67.46,0.0,36.4,0.0,11.43,14.57,11.01,-33.431205794612026,353.1137269113021
2022-07-11 19:00:00,5.59,0.0,1.64,71.51,0.0,34.6,0.0,11.43,14.57,11.01,-33.120046663178215,350.2568961836625
2022-07-11 20:00:00,5.27,0.0,1.51,75.22,0.0,32.9,0.0,11.43,14.57,11.01,-29.35505898952143,334.5989654271901
2022-07-11 21:00:00,4.88,0.0,1.38,78.67,0.0,31.1,0.0,11.43,14.57,11.01,-22.72069504053213,320.9961404954252
2022-07-11 22:00:00,4.48,0.0,1.25,81.66,0.0,29.4,0.0,11.43,14.57,11.01,-13.977339105479302,309.6064894641935
2022-07-11 23:00:00,4.15,0.0,1.11,84.37,0.0,27.7,0.0,11.43,14.57,11.01,-3.7830113097405147,300.04155160388194
2022-07-12 00:00:00,4.99,66.57,1.33,81.94,89.9,25.9,53.4,11.7,15.7,11.1,7.279608611961302,68.3400103415739
2022-07-12 01:00:00,7.07,229.0,2.08,73.41,308.5,25.8,171.6,11.7,15.7,11.1,19.08721990219997,75.89858423505054
2022-07-12 02:00:00,9.38,441.17,2.94,63.87,523.8,15.8,360.7,11.7,15.7,11.1,31.287376505369426,83.29528396566643
2022-07-12 03:00:00,12.02,638.35,3.79,53.7,716.4,10.9,567.5,11.7,15.7,11.1,43.67573967480403,91.29911848538019
2022-07-12 04:00:00,14.44,812.85,4.51,44.81,872.4,6.8,759.7,11.7,15.7,11.1,56.00364860797576,101.38270979168672
2022-07-12 05:00:00,16.35,936.75,5.08,38.21,981.0,4.5,900.0,11.7,15.7,11.1,67.72623367599469,117.61439835808748
2022-07-12 06:00:00,17.74,1009.42,5.49,34.09,1034.6,2.4,981.3,11.7,15.7,11.1,76.64147747383097,154.16584417661244
2022-07-12 07:00:00,18.85,1018.58,5.84,30.74,1029.6,1.1,989.2,11.7,15.7,11.1,75.58364431542483,214.59451254966066
2022-07-12 08:00:00,19.47,932.88,6.08,28.52,966.4,3.5,893.4,11.7,15.7,11.1,65.83796903687283,245.94017952800343
2022-07-12 09:00:00,19.55,794.4,6.32,27.04,849.1,6.4,737.4,11.7,15.7,11.1,53.94050569697348,260.5807875652992
2022-07-12 10:00:00,19.04,611.22,6.45,26.55,686.1,10.9,536.7,11.7,15.7,11.1,41.57826731738553,270.143526270345
2022-07-12 11:00:00,17.91,394.85,6.4,27.45,488.6,19.2,320.5,11.7,15.7,11.1,29.20697194150104,277.9716465419748
2022-07-12 12:00:00,16.06,226.73,6.01,30.41,271.1,16.4,146.0,11.7,15.7,11.1,17.05852413361025,285.3505731469289
2022-07-12 13:00:00,12.95,48.38,3.94,41.23,55.8,13.3,39.0,11.7,15.7,11.1,5.33925881168834,292.99504499797814
2022-07-12 14:00:00,9.65,0.0,2.83,58.15,0.0,14.6,0.0,11.7,15.7,11.1,-5.697187002199793,301.46688207311666
2022-07-12 15:00:00,8.47,0.0,2.57,63.79,0.0,16.0,0.0,11.7,15.7,11.1,-15.694990896404395,311.31621444298776
2022-07-12 16:00:00,7.53,0.0,2.27,67.67,0.0,17.4,0.0,11.7,15.7,11.1,-24.142862710098935,323.08101885233526
2022-07-12 17:00:00,6.78,0.0,2.0,71.04,0.0,18.8,0.0,11.7,15.7,11.1,-30.352823620449865,337.09502125964815
2022-07-12 18:00:00,6.14,0.0,1.74,74.9,0.0,20.2,0.0,11.7,15.7,11.1,-33.56505495508435,353.06008185500565
2022-07-12 19:00:00,5.4,0.0,1.6,79.63,0.0,21.6,0.0,11.7,15.7,11.1,-33.26089094264618,350.26756331486973
2022-07-12 20:00:00,4.56,0.0,1.57,85.06,0.0,23.0,0.0,11.7,15.7,11.1,-29.493947625258357,334.5702228244031
2022-07-12 21:00:00,4.21,0.0,1.51,88.38,0.0,24.4,0.0,11.7,15.7,11.1,-22.851638660251115,320.9390486557784
2022-07-12 22:00:00,4.06,0.0,1.42,90.1,0.0,25.8,0.0,11.7,15.7,11.1,-14.098083647369352,309.53118191116044
2022-07-12 23:00:00,3.85,0.0,1.38,91.7,0.0,27.2,0.0,11.7,15.7,11.1,-3.8937194783853646,299.95383053230177
2022-07-13 00:00:00,4.85,62.83,1.67,85.73,88.0,28.6,51.7,10.54,14.47,9.74,7.175330788640053,68.44468434037525
2022-07-13 01:00:00,6.78,158.23,2.24,72.85,306.7,48.4,140.5,10.54,14.47,9.74,18.990230060516193,76.01566896489658
2022-07-13 02:00:00,8.75,323.48,2.91,61.22,522.2,38.1,287.6,10.54,14.47,9.74,31.195215416027175,83.4294748846887
2022-07-13 03:00:00,10.69,475.67,3.41,52.15,715.1,33.5,435.9,10.54,14.47,9.74,43.58501765162026,91.45920731686026
2022-07-13 04:00:00,12.67,590.33,3.98,44.14,871.4,32.3,554.8,10.54,14.47,9.74,55.90864771210878,101.58347160995602
2022-07-13 05:00:00,14.46,630.95,4.58,37.56,980.2,35.6,600.7,10.54,14.47,9.74,67.61514924141548,117.86846319490729
2022-07-13 06:00:00,16.09,671.08,5.28,32.01,1034.0,35.1,642.6,10.54,14.47,9.74,76.49735948576067,154.29407811457776
2022-07-13 07:00:00,17.19,677.1,5.97,27.68,1029.1,34.2,648.4,10.54,14.47,9.74,75.47324818334506,214.2051010331446
2022-07-13 08:00:00,17.77,605.03,6.54,24.55,965.9,37.4,574.9,10.54,14.47,9.74,65.7770921967258,245.6132372945644
2022-07-13 09:00:00,17.63,514.5,7.03,23.13,848.6,39.4,482.9,10.54,14.47,9.74,53.896812088896944,260.3421739011783
2022-07-13 10:00:00,16.88,416.98,7.12,23.04,685.5,39.2,383.2,10.54,14.47,9.74,41.53832284131833,269.95424079623416
2022-07-13 11:00:00,15.56,255.3,6.77,24.69,487.8,47.7,232.2,10.54,14.47,9.74,29.16443630872287,277.8102774723147
2022-07-13 12:00:00,13.68,125.6,6.02,28.67,270.2,53.5,113.5,10.54,14.47,9.74,17.00939265863066,285.2054886633858
2022-07-13 13:00:00,10.77,30.62,3.74,40.61,54.8,44.1,28.1,10.54,14.47,9.74,5.280264575480775,292.8596427323415
2022-07-13 14:00:00,7.82,0.0,2.54,58.94,0.0,45.4,0.0,10.54,14.47,9.74,-5.769175648564712,301.3378829030613
2022-07-13 15:00:00,6.85,0.0,2.33,63.7,0.0,46.8,0.0,10.54,14.47,9.74,-15.783052852170053,311.19371404632676
2022-07-13 16:00:00,6.15,0.0,2.06,66.46,0.0,48.1,0.0,10.54,14.47,9.74,-24.24946973837848,322.96979818214976
2022-07-13 17:00:00,5.68,0.0,1.75,67.91,0.0,49.5,0.0,10.54,14.47,9.74,-30.478315494865306,337.00588469078343
2022-07-13 18:00:00,5.17,0.0,1.51,68.61,0.0,50.8,0.0,10.54,14.47,9.74,-33.70552379668687,353.00737631945617
2022-07-13 19:00:00,4.18,0.0,1.77,72.9,0.0,52.1,0.0,10.54,14.47,9.74,-33.40791767216817,350.27515482332865
2022-07-13 20:00:00,3.72,0.0,1.62,77.14,0.0,53.5,0.0,10.54,14.47,9.74,-29.638210407956198,334.5367954703519
2022-07-13 21:00:00,3.56,0.0,1.26,79.44,0.0,54.8,0.0,10.54,14.47,9.74,-22.98701922596109,320.87640396443555
2022-07-13 22:00:00,3.53,0.0,1.07,80.32,0.0,56.2,0.0,10.54,14.47,9.74,-14.222396587802937,309.44995221908573
2022-07-13 23:00:00,3.3,0.0,1.2,82.37,0.0,57.5,0.0,10.54,14.47,9.74,-4.007279261888727,299.8600059685938
2022-07-14 00:00:00,4.38,35.42,1.42,79.51,86.1,58.9,32.8,10.36,13.05,10.1,7.068822650789582,68.5556651920039
2022-07-14 01:00:00,6.95,140.85,2.57,67.4,304.9,53.8,127.9,10.36,13.05,10.1,18.891388857589178,76.13942454942254
2022-07-14 02:00:00,9.44,193.15,3.57,55.75,520.7,62.9,180.8,10.36,13.05,10.1,31.101409525197575,83.57100682286776
2022-07-14 03:00:00,11.61,442.45,3.9,46.59,713.8,38.0,408.1,10.36,13.05,10.1,43.49264136886376,91.62780982502683
2022-07-14 04:00:00,13.32,522.25,3.99,41.07,870.3,40.0,491.7,10.36,13.05,10.1,55.81163715052432,101.7947569629332
2022-07-14 05:00:00,14.74,654.92,4.18,37.59,979.3,33.1,624.6,10.36,13.05,10.1,67.50100617919534,118.13615428967947
2022-07-14 06:00:00,15.8,721.78,4.7,35.5,1033.3,30.1,693.9,10.36,13.05,10.1,76.34786557401887,154.43682566235356
2022-07-14 07:00:00,16.62,689.95,5.39,34.41,1028.5,32.9,661.7,10.36,13.05,10.1,75.35576451535894,213.81462269507446
2022-07-14 08:00:00,16.89,666.25,5.99,34.64,965.3,31.0,634.9,10.36,13.05,10.1,65.71034726229855,245.27756460197077
2022-07-14 09:00:00,16.5,550.6,6.29,36.15,848.1,35.1,516.5,10.36,13.05,10.1,53.84805407078048,260.0958345151945
2022-07-14 10:00:00,15.46,466.05,6.08,38.95,684.8,31.9,424.0,10.36,13.05,10.1,41.49361545874476,269.7585394145857
2022-07-14 11:00:00,14.11,251.6,5.44,42.8,487.0,48.3,229.4,10.36,13.05,10.1,29.11716999771094,277.64342844308874
2022-07-14 12:00:00,12.69,113.05,4.5,47.55,269.2,58.0,103.7,10.36,13.05,10.1,16.955399308741566,285.0555776792843
2022-07-14 13:00:00,11.06,25.9,2.92,56.45,53.7,51.8,24.0,10.36,13.05,10.1,5.216159932663226,292.7199095612752
2022-07-14 14:00:00,9.46,0.0,2.05,67.91,0.0,51.5,0.0,10.36,13.05,10.1,-5.846616447900143,301.2050103632903
2022-07-14 15:00:00,8.61,0.0,2.1,71.21,0.0,51.2,0.0,10.36,13.05,10.1,-15.876975874184083,311.06790617803824
2022-07-14 16:00:00,7.79,0.0,2.22,74.51,0.0,50.9,0.0,10.36,13.05,10.1,-24.36235754928368,322.8561496402861
2022-07-14 17:00:00,7.13,0.0,2.23,77.06,0.0,50.6,0.0,10.36,13.05,10.1,-30.61039493053434,336.9157467373086
2022-07-14 18:00:00,6.42,0.0,2.08,78.78,0.0,50.4,0.0,10.36,13.05,10.1,-33.85257883122498,352.95568209494616
2022-07-14 19:00:00,5.77,0.0,1.74,80.17,0.0,50.1,0.0,10.36,13.05,10.1,-33.56107677240858,350.27959047830325
2022-07-14 20:00:00,5.0,0.0,1.43,82.32,0.0,49.8,0.0,10.36,13.05,10.1,-29.787781370796058,334.49860965535106
2022-07-14 21:00:00,4.59,0.0,1.43,83.62,0.0,49.5,0.0,10.36,13.05,10.1,-23.12676057180711,320.80815246364284
2022-07-14 22:00:00,4.23,0.0,1.58,84.63,0.0,49.3,0.0,10.36,13.05,10.1,-14.350198603034995,309.3627691117256
2022-07-14 23:00:00,3.84,0.0,1.6,85.73,0.0,49.0,0.0,10.36,13.05,10.1,-4.123613678704927,299.7600664636578
2022-07-15 00:00:00,4.36,43.15,1.84,83.61,84.1,48.7,39.4,8.65,10.78,8.76,6.9601549529432525,68.67294548630181
2022-07-15 01:00:00,6.0,134.55,2.75,74.35,303.0,55.6,122.9,8.65,10.78,8.76,18.790757880204644,76.26982827360482
2022-07-15 02:00:00,7.58,235.95,3.49,66.11,519.1,54.5,218.7,8.65,10.78,8.76,31.00600897325095,83.71983967014653
2022-07-15 03:00:00,8.95,373.85,3.67,59.2,712.4,47.5,348.4,8.65,10.78,8.76,43.39864679643757,91.80485937649182
2022-07-15 04:00:00,10.4,508.85,3.43,52.8,869.2,41.5,479.4,8.65,10.78,8.76,55.712635318132605,102.01644309845373
2022-07-15 05:00:00,11.89,614.75,3.49,47.82,978.4,37.2,585.7,8.65,10.78,8.76,67.3838066411782,118.41718832088574
2022-07-15 06:00:00,13.06,726.7,3.92,44.45,1032.6,29.6,699.5,8.65,10.78,8.76,76.19303257899544,154.593628518933
2022-07-15 07:00:00,13.7,602.83,4.41,42.85,1027.9,41.4,575.4,8.65,10.78,8.76,75.2311826980016,213.42392537382256
2022-07-15 08:00:00,13.96,433.45,4.66,42.24,964.7,55.1,410.1,8.65,10.78,8.76,65.63764923954074,244.93362033405793
2022-07-15 09:00:00,14.04,540.08,4.6,42.02,847.4,36.3,507.2,8.65,10.78,8.76,53.79415092466516,259.84199735354946
2022-07-15 10:00:00,13.7,372.6,4.48,42.66,684.1,45.5,345.7,8.65,10.78,8.76,41.444078135341684,269.55656642176683
2022-07-15 11:00:00,12.87,246.02,4.16,44.47,486.1,49.4,225.0,8.65,10.78,8.76,29.065119657312717,277.4712064293366
2022-07-15 12:00:00,11.89,148.02,3.65,47.24,268.1,44.8,128.2,8.65,10.78,8.76,16.896503789298762,284.90092742259947
2022-07-15 13:00:00,10.42,36.65,2.19,59.54,52.5,30.2,32.7,8.65,10.78,8.76,5.146917320923213,292.5759207869056
2022-07-15 14:00:00,8.76,0.0,1.81,70.25,0.0,32.8,0.0,8.65,10.78,8.76,-5.929524338440505,301.0683316023971
2022-07-15 15:00:00,7.96,0.0,1.91,72.47,0.0,35.4,0.0,8.65,10.78,8.76,-15.976762429320917,310.9388519704186
2022-07-15 16:00:00,7.14,0.0,1.95,74.72,0.0,38.0,0.0,8.65,10.78,8.76,-24.481516494127764,322.7401310748385
2022-07-15 17:00:00,6.49,0.0,1.87,76.59,0.0,40.6,0.0,8.65,10.78,8.76,-30.749040204718646,336.82466802456025
2022-07-15 18:00:00,5.81,0.0,1.82,79.66,0.0,43.3,0.0,8.65,10.78,8.76,-34.00618459034002,352.90507049713574
2022-07-15 19:00:00,5.17,0.0,1.81,83.9,0.0,45.9,0.0,8.65,10.78,8.76,-33.72031623286536,350.2807900672323
2022-07-15 20:00:00,4.85,0.0,1.86,86.86,0.0,48.5,0.0,8.65,10.78,8.76,-29.942592701340807,334.45559196722684
2022-07-15 21:00:00,4.34,0.0,1.74,89.22,0.0,51.1,0.0,8.65,10.78,8.76,-23.2707850054361,320.73424124235237
2022-07-15 22:00:00,3.74,0.0,1.97,90.86,0.0,53.7,0.0,8.65,10.78,8.76,-14.481409367833761,309.2696030190265
2022-07-15 23:00:00,3.26,0.0,2.02,91.73,0.0,56.3,0.0,8.65,10.78,8.76,-4.242645355496769,299.65400268644015
2022-07-16 00:00:00,3.28,33.75,2.06,89.7,82.2,58.9,31.3,8.91,11.26,8.49,6.849398172711014,68.79651542566268
2022-07-16 01:00:00,4.87,112.95,2.48,78.52,301.2,62.5,104.9,8.91,11.26,8.49,18.68839784367185,76.40685484619786
2022-07-16 02:00:00,6.94,210.82,2.89,66.27,517.4,59.3,196.7,8.91,11.26,8.49,30.90906244562372,83.87593045661173
2022-07-16 03:00:00,9.03,358.62,3.25,56.0,711.1,49.6,334.9,8.91,11.26,8.49,43.30306785418708,91.99028587604468
2022-07-16 04:00:00,11.01,456.3,3.6,48.39,868.1,47.4,430.3,8.91,11.26,8.49,55.611657968733596,102.24840227606533
2022-07-16 05:00:00,12.7,429.58,4.04,43.14,977.5,56.1,406.6,8.91,11.26,8.49,67.26354991520746,118.71127305970172
2022-07-16 06:00:00,13.94,470.58,4.59,39.94,1031.8,54.4,446.4,8.91,11.26,8.49,76.03289603129076,154.76401041158047
2022-07-16 07:00:00,14.53,567.15,5.13,38.65,1027.2,44.8,540.5,8.91,11.26,8.49,75.09949829196677,213.03382873054363
2022-07-16 08:00:00,14.54,534.12,5.5,38.61,964.1,44.6,507.1,8.91,11.26,8.49,65.55891674637161,244.5818739314247
2022-07-16 09:00:00,14.16,428.5,5.45,39.27,846.7,49.4,403.7,8.91,11.26,8.49,53.735024177489194,259.5808975827712
2022-07-16 10:00:00,13.22,331.38,5.09,41.45,683.3,51.5,309.4,8.91,11.26,8.49,41.389645872179905,269.3484703833639
2022-07-16 11:00:00,11.88,228.05,4.39,45.35,485.2,53.0,210.3,8.91,11.26,8.49,29.00823405317466,277.2937210228764
2022-07-16 12:00:00,10.62,117.18,3.41,49.77,266.9,56.1,107.0,8.91,11.26,8.49,16.832668068643788,284.7416267005573
2022-07-16 13:00:00,9.44,28.62,2.0,59.94,51.3,44.2,26.4,8.91,11.26,8.49,5.072511579035925,292.42775252224726
2022-07-16 14:00:00,8.37,0.0,1.4,66.45,0.0,44.5,0.0,8.91,11.26,8.49,-6.017911767143259,300.92791391833646
2022-07-16 15:00:00,7.55,0.0,1.6,69.77,0.0,44.9,0.0,8.91,11.26,8.49,-16.08241248820228,310.80661209788053
2022-07-16 16:00:00,6.6,0.0,1.77,73.62,0.0,45.3,0.0,8.91,11.26,8.49,-24.606934539907844,322.62179940604574
2022-07-16 17:00:00,5.87,0.0,1.83,77.23,0.0,45.6,0.0,8.91,11.26,8.49,-30.894227420208907,336.73270817869616
2022-07-16 18:00:00,5.25,0.0,1.78,79.56,0.0,46.0,0.0,8.91,11.26,8.49,-34.16630361326395,352.8556123303971
2022-07-16 19:00:00,4.77,0.0,1.72,81.18,0.0,46.4,0.0,8.91,11.26,8.49,-33.885582106757695,350.27867342712227
2022-07-16 20:00:00,4.31,0.0,1.44,82.35,0.0,46.7,0.0,8.91,11.26,8.49,-30.102574748636798,334.40766934214435
2022-07-16 21:00:00,3.97,0.0,1.15,83.06,0.0,47.1,0.0,8.91,11.26,8.49,-23.419013333733822,320.65461850262847
2022-07-16 22:00:00,3.66,0.0,0.94,83.96,0.0,47.5,0.0,8.91,11.26,8.49,-14.615947597954195,309.17042613812185
2022-07-16 23:00:00,3.3,0.0,0.71,85.29,0.0,47.9,0.0,8.91,11.26,8.49,-4.364296578679649,299.54180746650786
2022-07-17 00:00:00,3.75,41.5,0.56,82.54,80.2,48.2,37.9,9.68,11.86,9.91,6.736622457579557,68.92636280367626
2022-07-17 01:00:00,5.71,142.02,0.86,69.95,299.2,52.5,128.5,9.68,11.86,9.91,18.5843685461898,76.55047639974471
2022-07-17 02:00:00,7.78,275.4,1.47,59.17,515.8,46.6,251.4,9.68,11.86,9.91,30.810617142408447,84.03923337373729
2022-07-17 03:00:00,9.78,402.23,2.07,50.98,709.7,43.3,373.8,9.68,11.86,9.91,43.205936407639264,92.18401581438522
2022-07-17 04:00:00,11.72,543.05,2.48,44.86,866.9,37.4,512.1,9.68,11.86,9.91,55.508718259832506,102.4905018771559
2022-07-17 05:00:00,13.46,684.72,2.79,40.36,976.6,29.9,655.6,9.68,11.86,9.91,67.1402325734582,119.01810787019328
2022-07-17 06:00:00,14.66,743.62,3.04,37.82,1031.0,27.9,718.0,9.68,11.86,9.91,75.86749028382883,154.9474799865416
2022-07-17 07:00:00,15.35,758.0,3.26,36.53,1026.5,26.2,732.4,9.68,11.86,9.91,74.96071304177083,212.64512079632706
2022-07-17 08:00:00,15.61,612.85,3.41,36.16,963.4,36.4,584.0,9.68,11.86,9.91,65.47407234005384,244.22280400838224
2022-07-17 09:00:00,15.51,506.2,3.38,36.6,846.0,40.2,476.4,9.68,11.86,9.91,53.67059783676701,259.3127771991593
2022-07-17 10:00:00,15.03,396.65,3.36,37.91,682.4,41.9,366.8,9.68,11.86,9.91,41.33025587480531,269.1344039506714
2022-07-17 11:00:00,14.08,255.62,3.31,40.8,484.1,47.2,232.7,9.68,11.86,9.91,28.946464195570588,277.111084312744
2022-07-17 12:00:00,12.96,119.47,3.1,45.1,265.6,55.0,108.7,9.68,11.86,9.91,16.76385647746983,284.57776580765494
2022-07-17 13:00:00,11.57,31.27,2.22,55.4,49.9,37.4,28.5,9.68,11.86,9.91,4.992920024677651,292.2754816141617
2022-07-17 14:00:00,10.11,0.0,1.73,66.57,0.0,34.0,0.0,9.68,11.86,9.91,-6.1117886291432795,300.78382469041384
2022-07-17 15:00:00,9.05,0.0,1.82,70.62,0.0,30.6,0.0,9.68,11.86,9.91,-16.193923478989095,310.6712467139587
2022-07-17 16:00:00,8.14,0.0,1.86,73.39,0.0,27.2,0.0,9.68,11.86,9.91,-24.73859723569524,322.50121056574375
2022-07-17 17:00:00,7.37,0.0,1.8,75.7,0.0,23.8,0.0,9.68,11.86,9.91,-31.04593048351142,336.63992577220637
2022-07-17 18:00:00,6.76,0.0,1.67,77.97,0.0,20.4,0.0,9.68,11.86,9.91,-34.33289643471878,352.8073778490519
2022-07-17 19:00:00,6.34,0.0,1.45,79.44,0.0,17.0,0.0,9.68,11.86,9.91,-34.056818506490316,350.2731604779826
2022-07-17 20:00:00,6.05,0.0,1.2,80.41,0.0,13.6,0.0,9.68,11.86,9.91,-30.26765603152823,334.35476911821706
2022-07-17 21:00:00,5.85,0.0,0.96,80.8,0.0,10.2,0.0,9.68,11.86,9.91,-23.571364890390026,320.56923362876336
2022-07-17 22:00:00,5.67,0.0,0.72,81.29,0.0,6.8,0.0,9.68,11.86,9.91,-14.753731094576045,309.06521249610677
2022-07-17 23:00:00,5.47,0.0,0.52,82.13,0.0,3.4,0.0,9.68,11.86,9.91,-4.488489347570359,299.4234758375689
2022-07-18 00:00:00,5.99,80.47,0.56,79.75,78.1,0.0,46.6,9.8,10.49,9.99,6.621897570760473,69.06247298315881
2022-07-18 01:00:00,7.77,285.73,1.38,68.01,297.3,3.9,171.8,9.8,10.49,9.99,18.47872882308042,76.70066248961777
